Experiment,Experiment Name,Condition,Run,Seed,Factor 1,Factor 1 Level,Factor 2,Factor 2 Level,Ticks,Completed Tasks,Failed Tasks,Completion Rate (%),Discovered Completion (%),Explored Area (%),Individual Tasks,Cooperative Tasks,Completed Cooperative Tasks,Total Bids,Unresolved Auction Rounds,Contracts Awarded,Contract Releases,Coalition Attempts,Coalitions Formed,Coalition Success (%),Coalition Formation Efficiency (%),Mean Coalition Delay,Task Value,Rewards Distributed,Mission Bonuses,Reward Gini,Contract Gini,Top 20% Reward Share (%),Information Coverage (%),Mean Reputation,Strategy Switches,Coordination Overhead,Mission Efficiency,Energy Used,Energy Remaining,Failed — Undiscovered,Failed — Auction/No Feasible,Failed — Deadline After Assignment,Failed — Other,Task State Pass,Energy Error,Reward Error,Reputation Bounds Pass,Strategy Validity Pass
BS02,Reward Regime Comparison,equal-share,18,5,Reward Regime,equal-share,,,262,27,3,90.0,90.0,58.400615148019995,16,14,12,583,283,36,9,304,21,57.142857142857146,6.907894736842105,53.0,3400.0335066576504,3400.0335066576504,0.0,0.2425384459826634,0.1541125541125541,31.52999994521195,99.11111111111111,0.4977850139182834,44,49.666666666666664,1.7821045652196346,597.8754260632371,1670.3652134999074,0,2,0,1,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,contribution-based,19,5,Reward Regime,contribution-based,,,262,26,4,86.66666666666667,92.85714285714286,57.939254133025756,16,14,12,843,376,31,5,393,17,70.58823529411765,4.325699745547074,52.916666666666664,3338.839955250157,3338.8399552501573,0.0,0.31685106388734896,0.2250000000000001,38.855238850182076,89.55555555555556,0.5031288931559332,59,63.34615384615385,1.5085476659999806,599.2810454066221,1668.9595941565221,2,2,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,20,5,Reward Regime,mission-aligned,,,262,27,3,90.0,90.0,58.400615148019995,16,14,12,583,283,36,9,304,21,57.142857142857146,6.907894736842105,53.0,3400.0335066576504,4250.041883322064,850.0083766644127,0.24253844598266316,0.1541125541125541,31.52999994521196,99.11111111111111,0.4977850139182834,44,49.666666666666664,1.7821045652196346,597.8754260632371,1670.3652134999074,0,2,0,1,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,leader-priority,21,6,Reward Regime,leader-priority,,,222,29,1,96.66666666666667,96.66666666666667,56.901191849288736,20,10,9,398,98,31,2,109,11,81.81818181818181,10.091743119266056,19.11111111111111,3288.296459457843,3288.296459457843,0.0,0.3698223183882421,0.3094339622641509,41.322983091284776,93.55555555555556,0.5057587841604649,53,31.20689655172414,2.2843653181212336,541.4792432596938,1629.2496511547897,0,1,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,22,6,Reward Regime,equal-share,,,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,3187.3243015751677,0.0,0.4290271839916333,0.3659574468085107,45.379263460632586,96.66666666666667,0.5059099266553126,60,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,23,6,Reward Regime,contribution-based,,,252,29,1,96.66666666666667,96.66666666666667,63.01422529796232,20,10,9,915,261,31,2,272,11,81.81818181818181,4.044117647058823,34.55555555555556,3322.035812852788,3322.0358128527873,0.0,0.24398388950501526,0.23076923076923084,32.8755813511946,100.0,0.5042993605609583,40,56.10344827586207,1.4942545059826204,618.206153672075,1552.5227407424095,0,1,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,24,6,Reward Regime,mission-aligned,,,247,28,2,93.33333333333333,96.55172413793103,61.51480199923107,20,10,8,1275,204,29,1,213,9,88.88888888888889,4.225352112676056,25.25,3187.3243015751677,3984.1553769689604,796.8310753937922,0.4290271839916333,0.3659574468085107,45.37926346063257,96.66666666666667,0.5059099266553126,60,68.14285714285714,1.270588277132907,615.5421917848884,1555.1867026295947,1,1,0,0,True,1.1368683772161603e-12,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,leader-priority,25,7,Reward Regime,leader-priority,,,328,29,1,96.66666666666667,96.66666666666667,74.89427143406382,20,10,9,1456,290,30,1,300,10,90.0,3.3333333333333335,23.22222222222222,3323.9748473727304,3323.9748473727304,0.0,0.2751186263049734,0.22777777777777786,33.869526570136955,100.0,0.5035270310288616,62,76.10344827586206,1.1180529197859335,796.0031455122456,1468.511208018499,0,1,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,26,7,Reward Regime,equal-share,,,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,3526.3109936647124,0.0,0.3518560336233172,0.24397163120567367,41.02781909013093,94.88888888888889,0.5087657808108123,34,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS02,Reward Regime Comparison,contribution-based,27,7,Reward Regime,contribution-based,,,328,25,5,83.33333333333333,96.15384615384616,71.51095732410612,20,10,8,1812,284,26,1,293,9,88.88888888888889,3.0716723549488054,18.125,2872.13472178739,2872.13472178739,0.0,0.33889525436731294,0.3206349206349206,38.950129859335526,86.66666666666667,0.5032978860338253,88,99.6,0.8812309405564235,791.2304577661306,1473.2838957646125,4,1,0,0,True,0.0,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,28,7,Reward Regime,mission-aligned,,,195,30,0,100.0,100.0,54.248366013071895,20,10,10,447,180,30,0,190,10,100.0,5.2631578947368425,18.5,3526.3109936647124,4407.8887420808915,881.5777484161779,0.35185603362331785,0.24397163120567367,41.02781909013092,94.88888888888889,0.5087657808108123,33,35.166666666666664,2.34842774502504,468.5624820201199,1795.9518715106246,0,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS02,Reward Regime Comparison,leader-priority,29,8,Reward Regime,leader-priority,,,278,25,5,83.33333333333333,86.20689655172414,62.47597078046905,16,14,9,2213,934,32,7,950,16,56.25,1.6842105263157894,76.2,2870.3190203398503,2870.3190203398503,0.0,0.42006107041350393,0.33333333333333326,39.8418736776894,96.66666666666667,0.4978649353397626,65,144.12,0.6801263424247851,649.2732658561569,1623.2023942004805,1,3,0,1,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,30,8,Reward Regime,equal-share,,,254,29,1,96.66666666666667,100.0,60.053825451749326,16,14,14,1498,569,33,4,587,18,77.77777777777777,3.0664395229982966,52.214285714285715,3520.9128596710057,3520.9128596710057,0.0,0.3439358007590736,0.318840579710145,40.44367510270896,95.33333333333333,0.5040058552277561,48,87.24137931034483,1.1397864166238125,607.0988068627653,1665.376853193872,1,0,0,0,True,0.0,0.0,True,True
BS02,Reward Regime Comparison,contribution-based,31,8,Reward Regime,contribution-based,,,270,27,3,90.0,96.42857142857143,60.70742022299116,16,14,13,1372,455,31,4,472,17,76.47058823529412,3.6016949152542375,48.69230769230769,3254.509928358275,3254.509928358275,0.0,0.3328674496545181,0.2810256410256411,38.65973083843728,93.11111111111111,0.5030216634547539,59,84.14814814814815,1.1319419549002134,641.1561988398748,1631.3194612167624,2,1,0,0,True,0.0,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,32,8,Reward Regime,mission-aligned,,,278,28,2,93.33333333333333,93.33333333333333,63.283352556708955,16,14,12,2307,778,33,5,795,17,70.58823529411765,2.138364779874214,58.0,3362.418599517019,4203.023249396274,840.6046498792548,0.32582694377331856,0.3313131313131312,40.273893406111746,100.0,0.5005567828614611,46,126.78571428571429,0.8068729289609737,647.2219736593128,1625.2536863973246,0,2,0,0,True,1.1368683772161603e-12,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,leader-priority,33,9,Reward Regime,leader-priority,,,245,29,1,96.66666666666667,100.0,57.51633986928105,16,14,14,1412,426,36,7,447,21,66.66666666666667,4.697986577181208,51.142857142857146,3555.042195112338,3555.042195112338,0.0,0.3274664453971152,0.2760563380281691,38.31435954652544,95.77777777777777,0.5015486283727483,48,80.13793103448276,1.247345153609706,583.0869906171216,1623.9555357681384,1,0,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,equal-share,34,9,Reward Regime,equal-share,,,220,29,1,96.66666666666667,100.0,52.24913494809689,16,14,13,392,184,31,2,199,15,86.66666666666667,7.5376884422110555,32.76923076923077,3494.7832458140083,3494.7832458140083,0.0,0.2810702168864847,0.20606060606060606,33.703963384310626,94.88888888888889,0.5058681486195747,46,35.6551724137931,2.2947715427457758,535.9329720693571,1671.1095543159015,1,0,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,35,9,Reward Regime,contribution-based,,,216,30,0,100.0,100.0,51.51864667435602,16,14,14,840,351,37,7,371,20,70.0,5.390835579514825,50.5,3673.037061987956,3673.0370619879554,0.0,0.3034718350321097,0.2028985507246377,34.54468350160727,97.11111111111111,0.5027242725915861,47,55.9,1.7140247491600855,520.9311705025467,1686.1113558827126,0,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS02,Reward Regime Comparison,mission-aligned,36,9,Reward Regime,mission-aligned,,,220,29,1,96.66666666666667,100.0,52.24913494809689,16,14,13,392,184,31,2,199,15,86.66666666666667,7.5376884422110555,32.76923076923077,3494.7832458140083,4368.47905726751,873.6958114535021,0.2810702168864845,0.20606060606060606,33.703963384310626,94.88888888888889,0.5058681486195747,46,35.6551724137931,2.2947715427457758,535.9329720693571,1671.1095543159015,1,0,0,0,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,leader-priority,37,10,Reward Regime,leader-priority,,,275,28,2,93.33333333333333,96.55172413793103,63.55247981545559,20,10,9,2213,503,30,2,514,11,81.81818181818181,2.140077821011673,52.0,3520.9046047675356,3520.9046047675356,0.0,0.2886988276555553,0.24102564102564106,34.92628429331959,96.22222222222223,0.5037275169795373,39,112.82142857142857,0.9359177491059701,629.9808024058299,1633.877186277443,1,1,0,0,True,9.094947017729282e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,equal-share,38,10,Reward Regime,equal-share,,,306,29,1,96.66666666666667,100.0,69.78085351787774,20,10,10,311,184,30,1,195,11,90.9090909090909,5.641025641025641,31.4,3591.6360409131416,3591.6360409131416,0.0,0.1741911778952765,0.18974358974358974,31.35758513386926,96.66666666666667,0.5044125808080315,47,32.96551724137931,2.2111696018475913,713.3150402900218,1550.5429483932517,1,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,39,10,Reward Regime,contribution-based,,,309,29,1,96.66666666666667,96.66666666666667,67.66628219915417,20,10,9,1395,281,34,5,295,14,64.28571428571429,4.745762711864407,53.55555555555556,3619.8366901136965,3619.8366901136965,0.0,0.20006336164470118,0.2924731182795699,30.026390442235353,96.44444444444444,0.501295975324259,46,73.27586206896552,1.293623251819515,702.2155430665778,1561.6424456166947,0,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,40,10,Reward Regime,mission-aligned,,,306,29,1,96.66666666666667,100.0,69.78085351787774,20,10,10,311,184,30,1,195,11,90.9090909090909,5.641025641025641,31.4,3591.6360409131416,4489.5450511414265,897.9090102282855,0.17419117789527627,0.18974358974358974,31.35758513386926,96.66666666666667,0.5044125808080315,47,32.96551724137931,2.2111696018475913,713.3150402900218,1550.5429483932517,1,0,0,0,True,4.547473508864641e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,leader-priority,41,11,Reward Regime,leader-priority,,,273,25,5,83.33333333333333,83.33333333333333,61.28412149173395,12,18,13,1986,1456,32,7,1475,19,68.42105263157895,1.2881355932203389,103.71428571428571,3278.664518974465,3278.664518974465,0.0,0.3426974522645758,0.3474747474747475,39.01234934403267,96.66666666666667,0.5018667212567786,68,155.48,0.7312247721472696,612.7984760096975,1674.7371324415874,0,4,0,1,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,equal-share,42,11,Reward Regime,equal-share,,,309,26,4,86.66666666666667,89.65517241379311,67.20492118415994,12,18,14,2224,622,34,8,644,22,63.63636363636363,3.4161490683229814,66.73333333333333,3527.261302056697,3527.261302056697,0.0,0.3079675084397544,0.34774774774774775,38.16169691699692,96.66666666666667,0.4994140014664433,60,128.3846153846154,0.8842295585795397,710.0787045425454,1577.45690390874,1,2,0,1,True,4.547473508864641e-13,0.0,True,True
BS02,Reward Regime Comparison,contribution-based,43,11,Reward Regime,contribution-based,,,309,25,5,83.33333333333333,83.33333333333333,63.975394079200306,12,18,13,2334,725,31,6,744,19,68.42105263157895,2.553763440860215,70.76923076923077,3363.615188756438,3363.615188756438,0.0,0.300838042751838,0.24242424242424243,35.07543097868814,100.0,0.5006454939622771,61,141.12,0.7986362332270707,709.6987043838325,1577.8369040674538,0,5,0,0,True,1.1368683772161603e-12,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,44,11,Reward Regime,mission-aligned,,,309,25,5,83.33333333333333,83.33333333333333,68.01230296039985,12,18,13,1768,557,29,4,574,17,76.47058823529412,2.961672473867596,65.53846153846153,3313.2546337191616,4141.5682921489515,828.3136584297904,0.34750926045450514,0.3715846994535519,38.12545836450052,98.44444444444444,0.5027697303920725,50,112.12,0.9527004875125172,724.7505387553709,1562.7850696959144,0,5,0,0,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,leader-priority,45,12,Reward Regime,leader-priority,,,327,26,4,86.66666666666667,86.66666666666667,71.81853133410227,16,14,10,2988,1146,31,5,1161,15,66.66666666666667,1.2919896640826873,80.0909090909091,3136.361696101167,3136.361696101167,0.0,0.40820007142637227,0.3800000000000001,42.81887896904088,100.0,0.5013895821523228,86,177.0,0.5869247259706393,770.720510180146,1456.9208602344502,0,3,0,1,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,equal-share,46,12,Reward Regime,equal-share,,,315,28,2,93.33333333333333,100.0,68.35832372164552,16,14,14,2231,490,36,8,512,22,63.63636363636363,4.296875,78.57142857142857,3554.7453298682053,3554.7453298682053,0.0,0.3110167654190248,0.3111111111111111,33.87635110473937,93.33333333333333,0.49924550018621244,75,113.10714285714286,0.9204487874866869,720.9697023824046,1506.671668032192,2,0,0,0,True,1.1368683772161603e-12,0.0,True,True
BS02,Reward Regime Comparison,contribution-based,47,12,Reward Regime,contribution-based,,,295,30,0,100.0,100.0,64.24452133794695,16,14,14,2067,557,36,6,577,20,70.0,3.466204506065858,96.85714285714286,3737.5573061044047,3737.5573061044047,0.0,0.3588048757957112,0.3927927927927928,38.4267621879369,100.0,0.5028009323578709,80,103.23333333333333,0.9954610845388803,686.5991140735794,1541.0422563410166,0,0,0,0,True,2.2737367544323206e-13,1.3642420526593924e-12,True,True
BS02,Reward Regime Comparison,mission-aligned,48,12,Reward Regime,mission-aligned,,,327,25,5,83.33333333333333,89.28571428571429,70.66512879661668,16,14,10,2673,540,30,5,555,15,66.66666666666667,2.7027027027027026,65.1,2976.556502519263,3720.695628149079,744.1391256298157,0.3711270542528602,0.30508474576271194,38.0501072932355,93.33333333333333,0.5006801355804271,76,146.24,0.681675254554581,745.5315450891635,1482.1098253254331,2,3,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,leader-priority,49,13,Reward Regime,leader-priority,,,304,28,2,93.33333333333333,96.55172413793103,65.20569011918492,16,14,13,1783,663,37,9,685,22,59.09090909090909,3.2116788321167884,77.76923076923077,3437.175120085417,3437.175120085417,0.0,0.31267485695966935,0.20833333333333326,38.614785523725246,94.88888888888889,0.49778062482409147,65,103.17857142857143,0.959427724400575,708.5263671975632,1541.613793036458,1,1,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,50,13,Reward Regime,equal-share,,,289,27,3,90.0,93.10344827586206,64.39830834294501,16,14,11,1301,322,28,1,334,12,91.66666666666667,3.592814371257485,35.18181818181818,3324.195520877958,3324.195520877958,0.0,0.34880687404170496,0.32266666666666666,38.55855527433409,93.55555555555556,0.5060284357370288,59,76.0,1.220478863982691,698.6813508022396,1551.4588094317808,1,2,0,0,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,contribution-based,51,13,Reward Regime,contribution-based,,,303,28,2,93.33333333333333,96.55172413793103,67.08958093041139,16,14,13,788,277,30,2,292,15,86.66666666666667,5.136986301369863,28.076923076923077,3466.6655887012366,3466.6655887012366,0.0,0.2554917337825027,0.2553672316384181,31.64487766905179,94.22222222222223,0.5053406721681468,43,53.642857142857146,1.5733751418996151,727.3305957254137,1522.8095645086082,1,1,0,0,True,1.5916157281026244e-12,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,52,13,Reward Regime,mission-aligned,,,289,27,3,90.0,93.10344827586206,64.39830834294501,16,14,11,1301,322,28,1,334,12,91.66666666666667,3.592814371257485,35.18181818181818,3324.195520877958,4155.244401097448,831.0488802194897,0.3488068740417054,0.32266666666666666,38.558555274334076,93.55555555555556,0.5060284357370288,58,76.0,1.220478863982691,698.6813508022396,1551.4588094317808,1,2,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS02,Reward Regime Comparison,leader-priority,53,14,Reward Regime,leader-priority,,,212,30,0,100.0,100.0,54.479046520569014,19,11,11,985,318,32,2,331,13,84.61538461538461,3.9274924471299095,37.45454545454545,3612.5019936476397,3612.5019936476397,0.0,0.23506338448913144,0.22923976608187147,30.559354197670782,92.22222222222223,0.5081616635535342,41,58.06666666666667,1.6349179315896163,508.59225160325695,1822.1110777805136,0,0,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,54,14,Reward Regime,equal-share,,,216,30,0,100.0,100.0,56.47827758554402,19,11,11,549,198,31,1,210,12,91.66666666666667,5.714285714285714,22.818181818181817,3612.5019936476406,3612.5019936476406,0.0,0.32836086603805703,0.37232704402515715,36.522267056926594,96.66666666666667,0.5084720449309155,37,39.86666666666667,2.129480807425855,534.4238330067324,1796.2794963770382,0,0,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,55,14,Reward Regime,contribution-based,,,243,29,1,96.66666666666667,96.66666666666667,62.51441753171857,19,11,10,586,103,29,0,113,10,100.0,8.849557522123893,10.3,3455.523079885279,3455.523079885279,0.0,0.2780406151921513,0.2695035460992907,33.23602009264337,96.44444444444444,0.5070881447841662,49,40.241379310344826,2.0152934680006585,615.6500669768211,1715.0532624069492,0,1,0,0,True,4.547473508864641e-13,1.3642420526593924e-12,True,True
BS02,Reward Regime Comparison,mission-aligned,56,14,Reward Regime,mission-aligned,,,216,30,0,100.0,100.0,56.47827758554402,19,11,11,549,198,31,1,210,12,91.66666666666667,5.714285714285714,22.818181818181817,3612.5019936476406,4515.62749205955,903.1254984119099,0.3283608660380568,0.37232704402515715,36.522267056926594,96.66666666666667,0.5084720449309155,37,39.86666666666667,2.129480807425855,534.4238330067324,1796.2794963770382,0,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS02,Reward Regime Comparison,leader-priority,57,15,Reward Regime,leader-priority,,,340,22,8,73.33333333333333,75.86206896551724,72.89504036908882,11,19,11,3062,1085,28,6,1102,17,64.70588235294117,1.5426497277676952,48.416666666666664,2802.7655566720487,2802.7655566720487,0.0,0.27382097693142726,0.2622950819672132,36.711329767043345,96.66666666666667,0.5013034534885477,79,208.54545454545453,0.5214277209117404,802.1755886152046,1451.0492359967025,1,6,0,1,True,4.547473508864641e-13,0.0,True,True
BS02,Reward Regime Comparison,equal-share,58,15,Reward Regime,equal-share,,,340,20,10,66.66666666666667,68.96551724137932,73.81776239907728,11,19,9,3324,707,24,4,720,13,69.23076923076923,1.8055555555555556,46.63636363636363,2464.150208555705,2464.150208555705,0.0,0.30578047665546904,0.25034013605442174,32.054107115167625,96.66666666666667,0.5000095856151267,95,224.8,0.4683432273451072,813.4195416558277,1439.8052829560793,1,7,0,2,True,0.0,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,59,15,Reward Regime,contribution-based,,,340,25,5,83.33333333333333,83.33333333333333,72.2798923490965,11,19,14,2814,657,30,5,676,19,73.6842105263158,2.8106508875739644,64.28571428571429,3240.273761489189,3240.273761489189,0.0,0.2276540484331373,0.24848484848484853,31.641167112943776,100.0,0.5025756804795011,69,157.4,0.6876755574212234,803.9222524647871,1449.3025721471195,0,5,0,0,True,2.2737367544323206e-13,0.0,True,True
BS02,Reward Regime Comparison,mission-aligned,60,15,Reward Regime,mission-aligned,,,340,20,10,66.66666666666667,68.96551724137932,74.12533640907343,11,19,10,3422,738,23,3,751,13,76.92307692307692,1.7310252996005326,43.0,2563.5325089929065,3204.415636241133,640.8831272482269,0.3771231905380381,0.2972222222222223,39.86027899159875,96.66666666666667,0.5007259331523748,92,229.6,0.475637129386746,815.6812309378583,1437.5435936740494,1,7,0,2,True,0.0,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,leader-priority,61,16,Reward Regime,leader-priority,,,292,27,3,90.0,90.0,66.70511341791618,14,16,13,1812,872,34,7,892,20,65.0,2.242152466367713,80.46153846153847,3402.564728409889,3402.564728409889,0.0,0.45730316598508414,0.2748717948717949,46.70266783968034,98.22222222222223,0.5006191116209527,68,116.07407407407408,0.8942587665532937,687.8994940516603,1637.4719052279897,0,3,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,equal-share,62,16,Reward Regime,equal-share,,,263,29,1,96.66666666666667,100.0,60.5920799692426,14,16,15,564,280,36,7,302,22,68.18181818181819,7.28476821192053,47.6,3688.2317668225555,3688.2317668225555,0.0,0.27514630318969147,0.1777777777777778,36.827242577008356,95.33333333333333,0.5028373194493628,35,45.13793103448276,1.9590077067866538,610.7040618805606,1714.6673373990898,1,0,0,0,True,0.0,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,contribution-based,63,16,Reward Regime,contribution-based,,,254,28,2,93.33333333333333,96.55172413793103,61.476355247981544,14,16,14,1569,344,31,3,361,17,82.3529411764706,4.7091412742382275,31.714285714285715,3545.183600364561,3545.183600364561,0.0,0.2009474473096453,0.1548387096774193,30.60673896662233,96.44444444444444,0.5052171924184813,41,87.0,1.2007003405393033,618.5964811271862,1706.774918152465,1,1,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS02,Reward Regime Comparison,mission-aligned,64,16,Reward Regime,mission-aligned,,,263,29,1,96.66666666666667,100.0,60.5920799692426,14,16,15,564,280,36,7,302,22,68.18181818181819,7.28476821192053,47.6,3688.2317668225555,4610.289708528194,922.057941705639,0.27514630318969147,0.1777777777777778,36.82724257700837,95.33333333333333,0.5028373194493628,35,45.13793103448276,1.9590077067866538,610.7040618805606,1714.6673373990898,1,0,0,0,True,0.0,9.094947017729282e-13,True,True
